angle,lift,drag,lift_to_drag
-5.0,-1.294934066848226,0.014609234839573418,-88.638048540401
-4.5,-1.1304406601634036,0.014493480220054467,-77.99649518265637
-4.0,-0.965947253478581,0.014389910297326986,-67.1267043032236
-3.5,-0.8014538467937585,0.014298525071390974,-56.05150480851605
-3.0,-0.6369604401089359,0.01421932454224643,-44.79540770143405
-2.5,-0.4724670334241131,0.014152308709893355,-33.38444935799266
-2.0,-0.3079736267392905,0.014097477574331748,-21.846009338581208
-1.5,-0.14348022005446798,0.014054831135561607,-10.2086050462345
-1.0,0.02101318663035473,0.014024369393582937,1.4983337960257688
-0.5,0.18550659331517735,0.014006092348395734,13.244707281715545
0.0,0.35,0.014,24.999999999999996
0.5,0.5144934066848226,0.014006092348395734,36.73354379558642
1.0,0.6789868133696453,0.014024369393582937,48.414783888987266
1.5,0.843480220054468,0.014054831135561607,60.01354352243265
2.0,1.0079736267392905,0.014097477574331748,71.50028233239242
2.5,1.172467033424113,0.014152308709893355,82.84634383395584
3.0,1.3369604401089359,0.01421932454224643,94.02418772683257
3.5,1.5014538467937584,0.014298525071390974,105.00760318264739
4.0,1.6659472534785809,0.014389910297326986,115.77189982817619
4.5,1.8304406601634038,0.014493480220054467,126.2940737746786
5.0,1.9949340668482263,0.014609234839573418,136.55294673232027
5.5,2.1594274735330488,0.014737174155883836,146.5292769625644
6.0,2.3239208802178717,0.014877298168985722,156.20584153260322
6.5,2.4884142869026946,0.015029606878879075,165.56749001862673
7.0,2.652907693587517,0.015194100285563897,174.6011704364014
7.5,2.8174011002723396,0.015370778389040189,183.2959287397721
8.0,2.981894506957162,0.015559641189307949,191.64288370648404
8.5,3.932984892052481,0.011820516514775382,332.72529902871315
9.0,4.13860165040851,0.011980440660163405,345.44652970653436
9.5,4.344218408764538,0.012149503328145028,357.56345682879936
10.0,4.549835167120565,0.012327704518720253,369.07399590989604
10.5,4.755451925476594,0.012515044231889077,379.97883486175937
11.0,4.961068683832623,0.012711522467651505,390.2812347189436
11.5,5.166685442188651,0.012917139226007533,399.986819975276
12.0,5.37230220054468,0.013131894506957164,409.1033626335089
12.5,5.577918958900707,0.013355788310500393,417.64056371837796
13.0,5.783535717256736,0.013588820636637227,425.60983560733536
13.5,5.989152475612763,0.01383099148536766,433.02408811030784
14.0,6.194769233968792,0.014082300856691692,439.89752079647786
14.5,6.4003859923248205,0.014342748750609329,446.2454236363103
15.0,6.606002750680848,0.014612335167120565,452.08398761240534
15.5,6.811619509036876,0.014891060106225403,457.43012656225795
16.0,7.017236267392905,0.015178923567923844,462.3013111563295
16.5,7.222853025748933,0.015475925552215886,466.71541559042623
17.0,7.428469784104962,0.015782066059101527,470.69057728477566
17.5,7.63408654246099,0.01609734508858077,474.24506963427797
18.0,7.839703300817018,0.016421762640653613,477.397187644711
18.5,8.045320059173047,0.016755318715320062,480.1651461166708
19.0,8.250936817529075,0.01709801331258011,482.56698990041895
19.5,8.456553575885103,0.017449846432433757,484.62051563772155
